Trip ID,Pickup Date,Vehicle,Payment Type,Passenger Count,Total Trip Distance,Total Booking Value,Pickup Location,Dropoff Location,Total Bookings
1,2024-06-06 00:00:00,Uber Comfort,Cash,2,2,$7.0,Penn Station/Madison Sq West,Midtown North,1.0
1,2024-06-06 00:00:00,Uber Comfort,Cash,1,1,$7.0,Penn Station/Madison Sq West,West Chelsea/Hudson Yards,1.0
1,2024-06-06 00:00:00,Uber Comfort,Uber Pay,1,2,$10.2,Penn Station/Madison Sq West,Central Park,1.0
1,2024-06-06 00:00:00,Uber Comfort,Uber Pay,1,2,$11.7,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,1.0
1,2024-06-06 00:00:00,Uber Comfort,Uber Pay,2,3,$13.5,Penn Station/Madison Sq West,Two Bridges/Seward Park,1.0
1,2024-06-06 00:00:00,Uber Green,Cash,1,1,$5.5,Penn Station/Madison Sq West,Clinton East,1.0
1,2024-06-06 00:00:00,Uber Green,Cash,1,6,$19.5,Penn Station/Madison Sq West,East Harlem North,1.0
1,2024-06-06 00:00:00,Uber Green,Cash,1,1,$5.5,Penn Station/Madison Sq West,Midtown South,1.0
1,2024-06-06 00:00:00,Uber Green,Uber Pay,2,8,$24.0,Penn Station/Madison Sq West,Central Harlem North,1.0
1,2024-06-06 00:00:00,Uber Green,Uber Pay,1,2,$9.6,Penn Station/Madison Sq West,Clinton East,1.0
1,2024-06-06 00:00:00,Uber Green,Uber Pay,1,2,$9.7,Penn Station/Madison Sq West,Greenwich Village North,1.0
4,2024-06-06 00:00:00,Uber Green,Uber Pay,5,5,$35.3,Penn Station/Madison Sq West,Kips Bay,4.0
1,2024-06-06 00:00:00,Uber Green,Uber Pay,1,2,$9.6,Penn Station/Madison Sq West,Lincoln Square East,1.0
1,2024-06-06 00:00:00,Uber Green,Uber Pay,1,2,$12.7,Penn Station/Madison Sq West,Lincoln Square West,1.0
1,2024-06-06 00:00:00,Uber Green,Uber Pay,1,1,$9.4,Penn Station/Madison Sq West,West Village,1.0
1,2024-06-06 00:00:00,UberX,Cash,1,5,$18.5,Penn Station/Madison Sq West,Central Harlem,1.0
1,2024-06-06 00:00:00,UberX,Cash,6,3,$15.0,Penn Station/Madison Sq West,Chinatown,1.0
1,2024-06-06 00:00:00,UberX,Cash,1,2,$10.5,Penn Station/Madison Sq West,East Village,1.0
1,2024-06-06 00:00:00,UberX,Cash,1,2,$7.5,Penn Station/Madison Sq West,Gramercy,1.0
1,2024-06-06 00:00:00,UberX,Cash,1,1,$7.0,Penn Station/Madison Sq West,Greenwich Village North,1.0
1,2024-06-06 00:00:00,UberX,Cash,1,3,$15.0,Penn Station/Madison Sq West,Lower East Side,1.0
1,2024-06-06 00:00:00,UberX,Cash,1,3,$17.0,Penn Station/Madison Sq West,Penn Station/Madison Sq West,1.0
1,2024-06-06 00:00:00,UberX,Cash,1,5,$17.0,Penn Station/Madison Sq West,Sunnyside,1.0
1,2024-06-06 00:00:00,UberX,Cash,2,2,$8.0,Penn Station/Madison Sq West,Upper East Side South,1.0
1,2024-06-06 00:00:00,UberX,Uber Pay,1,2,$13.3,Penn Station/Madison Sq West,Alphabet City,1.0
1,2024-06-06 00:00:00,UberX,Uber Pay,3,2,$9.7,Penn Station/Madison Sq West,Central Park,1.0
